   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00  -0.0000000e+00  -0.0000000e+00  -0.0000000e+00  -0.0000000e+00  -0.0000000e+00  -0.0000000e+00  -0.0000000e+00  -0.0000000e+00  -0.0000000e+00  -0.0000000e+00  -0.0000000e+00  -0.0000000e+00  -0.0000000e+00  -0.0000000e+00  -0.0000000e+00  -0.0000000e+00  -0.0000000e+00  -0.0000000e+00  -0.0000000e+00
   0.0000000e+00   7.8217233e-02   1.5450850e-01   2.2699525e-01   2.9389263e-01   3.5355339e-01   4.0450850e-01   4.4550326e-01   4.7552826e-01   4.9384417e-01   5.0000000e-01   4.9384417e-01   4.7552826e-01   4.4550326e-01   4.0450850e-01   3.5355339e-01   2.9389263e-01   2.2699525e-01   1.5450850e-01   7.8217233e-02   6.1232340e-17  -7.8217233e-02  -1.5450850e-01  -2.2699525e-01  -2.9389263e-01  -3.5355339e-01  -4.0450850e-01  -4.4550326e-01  -4.7552826e-01  -4.9384417e-01  -5.0000000e-01  -4.9384417e-01  -4.7552826e-01  -4.4550326e-01  -4.0450850e-01  -3.5355339e-01  -2.9389263e-01  -2.2699525e-01  -1.5450850e-01  -7.8217233e-02  -1.2246468e-16
   0.0000000e+00   1.5643447e-01   3.0901699e-01   4.5399050e-01   5.8778525e-01   7.0710678e-01   8.0901699e-01   8.9100652e-01   9.5105652e-01   9.8768834e-01   1.0000000e+00   9.8768834e-01   9.5105652e-01   8.9100652e-01   8.0901699e-01   7.0710678e-01   5.8778525e-01   4.5399050e-01   3.0901699e-01   1.5643447e-01   1.2246468e-16  -1.5643447e-01  -3.0901699e-01  -4.5399050e-01  -5.8778525e-01  -7.0710678e-01  -8.0901699e-01  -8.9100652e-01  -9.5105652e-01  -9.8768834e-01  -1.0000000e+00  -9.8768834e-01  -9.5105652e-01  -8.9100652e-01  -8.0901699e-01  -7.0710678e-01  -5.8778525e-01  -4.5399050e-01  -3.0901699e-01  -1.5643447e-01  -2.4492936e-16
   0.0000000e+00   2.3465170e-01   4.6352549e-01   6.8098575e-01   8.8167788e-01   1.0606602e+00   1.2135255e+00   1.3365098e+00   1.4265848e+00   1.4815325e+00   1.5000000e+00   1.4815325e+00   1.4265848e+00   1.3365098e+00   1.2135255e+00   1.0606602e+00   8.8167788e-01   6.8098575e-01   4.6352549e-01   2.3465170e-01   1.8369702e-16  -2.3465170e-01  -4.6352549e-01  -6.8098575e-01  -8.8167788e-01  -1.0606602e+00  -1.2135255e+00  -1.3365098e+00  -1.4265848e+00  -1.4815325e+00  -1.5000000e+00  -1.4815325e+00  -1.4265848e+00  -1.3365098e+00  -1.2135255e+00  -1.0606602e+00  -8.8167788e-01  -6.8098575e-01  -4.6352549e-01  -2.3465170e-01  -3.6739404e-16
   0.0000000e+00   3.1286893e-01   6.1803399e-01   9.0798100e-01   1.1755705e+00   1.4142136e+00   1.6180340e+00   1.7820130e+00   1.9021130e+00   1.9753767e+00   2.0000000e+00   1.9753767e+00   1.9021130e+00   1.7820130e+00   1.6180340e+00   1.4142136e+00   1.1755705e+00   9.0798100e-01   6.1803399e-01   3.1286893e-01   2.4492936e-16  -3.1286893e-01  -6.1803399e-01  -9.0798100e-01  -1.1755705e+00  -1.4142136e+00  -1.6180340e+00  -1.7820130e+00  -1.9021130e+00  -1.9753767e+00  -2.0000000e+00  -1.9753767e+00  -1.9021130e+00  -1.7820130e+00  -1.6180340e+00  -1.4142136e+00  -1.1755705e+00  -9.0798100e-01  -6.1803399e-01  -3.1286893e-01  -4.8985872e-16
   0.0000000e+00   3.9108616e-01   7.7254249e-01   1.1349762e+00   1.4694631e+00   1.7677670e+00   2.0225425e+00   2.2275163e+00   2.3776413e+00   2.4692209e+00   2.5000000e+00   2.4692209e+00   2.3776413e+00   2.2275163e+00   2.0225425e+00   1.7677670e+00   1.4694631e+00   1.1349762e+00   7.7254249e-01   3.9108616e-01   3.0616170e-16  -3.9108616e-01  -7.7254249e-01  -1.1349762e+00  -1.4694631e+00  -1.7677670e+00  -2.0225425e+00  -2.2275163e+00  -2.3776413e+00  -2.4692209e+00  -2.5000000e+00  -2.4692209e+00  -2.3776413e+00  -2.2275163e+00  -2.0225425e+00  -1.7677670e+00  -1.4694631e+00  -1.1349762e+00  -7.7254249e-01  -3.9108616e-01  -6.1232340e-16
   0.0000000e+00   4.6930340e-01   9.2705098e-01   1.3619715e+00   1.7633558e+00   2.1213203e+00   2.4270510e+00   2.6730196e+00   2.8531695e+00   2.9630650e+00   3.0000000e+00   2.9630650e+00   2.8531695e+00   2.6730196e+00   2.4270510e+00   2.1213203e+00   1.7633558e+00   1.3619715e+00   9.2705098e-01   4.6930340e-01   3.6739404e-16  -4.6930340e-01  -9.2705098e-01  -1.3619715e+00  -1.7633558e+00  -2.1213203e+00  -2.4270510e+00  -2.6730196e+00  -2.8531695e+00  -2.9630650e+00  -3.0000000e+00  -2.9630650e+00  -2.8531695e+00  -2.6730196e+00  -2.4270510e+00  -2.1213203e+00  -1.7633558e+00  -1.3619715e+00  -9.2705098e-01  -4.6930340e-01  -7.3478808e-16
   0.0000000e+00   5.4752063e-01   1.0815595e+00   1.5889667e+00   2.0572484e+00   2.4748737e+00   2.8315595e+00   3.1185228e+00   3.3286978e+00   3.4569092e+00   3.5000000e+00   3.4569092e+00   3.3286978e+00   3.1185228e+00   2.8315595e+00   2.4748737e+00   2.0572484e+00   1.5889667e+00   1.0815595e+00   5.4752063e-01   4.2862638e-16  -5.4752063e-01  -1.0815595e+00  -1.5889667e+00  -2.0572484e+00  -2.4748737e+00  -2.8315595e+00  -3.1185228e+00  -3.3286978e+00  -3.4569092e+00  -3.5000000e+00  -3.4569092e+00  -3.3286978e+00  -3.1185228e+00  -2.8315595e+00  -2.4748737e+00  -2.0572484e+00  -1.5889667e+00  -1.0815595e+00  -5.4752063e-01  -8.5725276e-16
   0.0000000e+00   6.2573786e-01   1.2360680e+00   1.8159620e+00   2.3511410e+00   2.8284271e+00   3.2360680e+00   3.5640261e+00   3.8042261e+00   3.9507534e+00   4.0000000e+00   3.9507534e+00   3.8042261e+00   3.5640261e+00   3.2360680e+00   2.8284271e+00   2.3511410e+00   1.8159620e+00   1.2360680e+00   6.2573786e-01   4.8985872e-16  -6.2573786e-01  -1.2360680e+00  -1.8159620e+00  -2.3511410e+00  -2.8284271e+00  -3.2360680e+00  -3.5640261e+00  -3.8042261e+00  -3.9507534e+00  -4.0000000e+00  -3.9507534e+00  -3.8042261e+00  -3.5640261e+00  -3.2360680e+00  -2.8284271e+00  -2.3511410e+00  -1.8159620e+00  -1.2360680e+00  -6.2573786e-01  -9.7971744e-16
   0.0000000e+00   7.0395509e-01   1.3905765e+00   2.0429572e+00   2.6450336e+00   3.1819805e+00   3.6405765e+00   4.0095294e+00   4.2797543e+00   4.4445975e+00   4.5000000e+00   4.4445975e+00   4.2797543e+00   4.0095294e+00   3.6405765e+00   3.1819805e+00   2.6450336e+00   2.0429572e+00   1.3905765e+00   7.0395509e-01   5.5109106e-16  -7.0395509e-01  -1.3905765e+00  -2.0429572e+00  -2.6450336e+00  -3.1819805e+00  -3.6405765e+00  -4.0095294e+00  -4.2797543e+00  -4.4445975e+00  -4.5000000e+00  -4.4445975e+00  -4.2797543e+00  -4.0095294e+00  -3.6405765e+00  -3.1819805e+00  -2.6450336e+00  -2.0429572e+00  -1.3905765e+00  -7.0395509e-01  -1.1021821e-15
