272395
286156
391573
461443
401998
313120
240763
297488
446152
480276
420555
277697
357375
331788
420879
332479
320947
359853
300917
403286
416419
345028
256049
281980
286625
278560
344422
317956
340111
366153
341128
507588
384780
405702
394456
398635
366759
425566
507773
366657
394600
276306
207770
232299
247911
185665
216465
296429
370729
468610
411896
373205
296525
226411
219688
259337
208197
189419
272884
360673
248860
306981
401711
867728
870035
921314
846026
570413
493708
275954
518942
480284
809799
677171
589937
1129664
1152642
